domain,regime,condition,method,seed,metric,value,reference_value,delta,unit,source_artifact,source_sha256
robotics,gaussian,sigma_0p1,lyapunov,42,success_rate,0.0,0.0,0.0,fraction,results/safety/gaussian-robustness/runs/robotics-lyapunov-seed-42-sigma-0p10.json,7cede2559e3e8e690777cc521da778c244fed29efdd72a05c9cb002f77af62bc
robotics,gaussian,sigma_0p1,lyapunov,42,violation_step_rate,0.0,0.0,0.0,fraction,results/safety/gaussian-robustness/runs/robotics-lyapunov-seed-42-sigma-0p10.json,7cede2559e3e8e690777cc521da778c244fed29efdd72a05c9cb002f77af62bc
robotics,gaussian,sigma_0p1,lyapunov,123,constraint_violation_rate,0.0,0.0,0.0,fraction,results/safety/gaussian-robustness/runs/robotics-lyapunov-seed-123-sigma-0p10.json,91bb7776c4de79973efba97aad278e9091fbc37c7649ac270e1bc45d6a0bbea4
robotics,gaussian,sigma_0p1,lyapunov,123,critical_violation_rate,0.0,0.0,0.0,fraction,results/safety/gaussian-robustness/runs/robotics-lyapunov-seed-123-sigma-0p10.json,91bb7776c4de79973efba97aad278e9091fbc37c7649ac270e1bc45d6a0bbea4
robotics,gaussian,sigma_0p1,lyapunov,123,episode_length,100.0,,,steps,results/safety/gaussian-robustness/runs/robotics-lyapunov-seed-123-sigma-0p10.json,91bb7776c4de79973efba97aad278e9091fbc37c7649ac270e1bc45d6a0bbea4
robotics,gaussian,sigma_0p1,lyapunov,123,intervention_rate,0.0075,,,fraction,results/safety/gaussian-robustness/runs/robotics-lyapunov-seed-123-sigma-0p10.json,91bb7776c4de79973efba97aad278e9091fbc37c7649ac270e1bc45d6a0bbea4
robotics,gaussian,sigma_0p1,lyapunov,123,mean_correction_l2,0.003995622098445892,,,normalized_action,results/safety/gaussian-robustness/runs/robotics-lyapunov-seed-123-sigma-0p10.json,91bb7776c4de79973efba97aad278e9091fbc37c7649ac270e1bc45d6a0bbea4
robotics,gaussian,sigma_0p1,lyapunov,123,reward,0.6510756274410028,0.7019945290536206,-0.050918901612617806,reward,results/safety/gaussian-robustness/runs/robotics-lyapunov-seed-123-sigma-0p10.json,91bb7776c4de79973efba97aad278e9091fbc37c7649ac270e1bc45d6a0bbea4
robotics,gaussian,sigma_0p1,lyapunov,123,success_rate,0.0,0.0,0.0,fraction,results/safety/gaussian-robustness/runs/robotics-lyapunov-seed-123-sigma-0p10.json,91bb7776c4de79973efba97aad278e9091fbc37c7649ac270e1bc45d6a0bbea4
robotics,gaussian,sigma_0p1,lyapunov,123,violation_step_rate,0.0,0.0,0.0,fraction,results/safety/gaussian-robustness/runs/robotics-lyapunov-seed-123-sigma-0p10.json,91bb7776c4de79973efba97aad278e9091fbc37c7649ac270e1bc45d6a0bbea4
robotics,gaussian,sigma_0p1,lyapunov,456,constraint_violation_rate,0.0,0.0,0.0,fraction,results/safety/gaussian-robustness/runs/robotics-lyapunov-seed-456-sigma-0p10.json,87ba2531ce7825d537d26472dd8013d75ca9ff68a3a57c4412f02d8da165daac
robotics,gaussian,sigma_0p1,lyapunov,456,critical_violation_rate,0.0,0.0,0.0,fraction,results/safety/gaussian-robustness/runs/robotics-lyapunov-seed-456-sigma-0p10.json,87ba2531ce7825d537d26472dd8013d75ca9ff68a3a57c4412f02d8da165daac
robotics,gaussian,sigma_0p1,lyapunov,456,episode_length,100.0,,,steps,results/safety/gaussian-robustness/runs/robotics-lyapunov-seed-456-sigma-0p10.json,87ba2531ce7825d537d26472dd8013d75ca9ff68a3a57c4412f02d8da165daac
robotics,gaussian,sigma_0p1,lyapunov,456,intervention_rate,0.001,,,fraction,results/safety/gaussian-robustness/runs/robotics-lyapunov-seed-456-sigma-0p10.json,87ba2531ce7825d537d26472dd8013d75ca9ff68a3a57c4412f02d8da165daac
robotics,gaussian,sigma_0p1,lyapunov,456,mean_correction_l2,0.0003043849468231201,,,normalized_action,results/safety/gaussian-robustness/runs/robotics-lyapunov-seed-456-sigma-0p10.json,87ba2531ce7825d537d26472dd8013d75ca9ff68a3a57c4412f02d8da165daac
robotics,gaussian,sigma_0p1,lyapunov,456,reward,0.537864920899583,0.6367803966173643,-0.09891547571778125,reward,results/safety/gaussian-robustness/runs/robotics-lyapunov-seed-456-sigma-0p10.json,87ba2531ce7825d537d26472dd8013d75ca9ff68a3a57c4412f02d8da165daac
robotics,gaussian,sigma_0p1,lyapunov,456,success_rate,0.0,0.0,0.0,fraction,results/safety/gaussian-robustness/runs/robotics-lyapunov-seed-456-sigma-0p10.json,87ba2531ce7825d537d26472dd8013d75ca9ff68a3a57c4412f02d8da165daac
robotics,gaussian,sigma_0p1,lyapunov,456,violation_step_rate,0.0,0.0,0.0,fraction,results/safety/gaussian-robustness/runs/robotics-lyapunov-seed-456-sigma-0p10.json,87ba2531ce7825d537d26472dd8013d75ca9ff68a3a57c4412f02d8da165daac
robotics,gaussian,sigma_0p1,none,42,constraint_violation_rate,0.14,0.05199999999999999,0.08800000000000002,fraction,results/safety/gaussian-robustness/runs/robotics-none-seed-42-sigma-0p10.json,cf1c3b31a14a241290296a98d2bc6195ed8629beed0f8ab211bb06116d4755f4
robotics,gaussian,sigma_0p1,none,42,critical_violation_rate,0.021,0.0185,0.0025000000000000022,fraction,results/safety/gaussian-robustness/runs/robotics-none-seed-42-sigma-0p10.json,cf1c3b31a14a241290296a98d2bc6195ed8629beed0f8ab211bb06116d4755f4
robotics,gaussian,sigma_0p1,none,42,episode_length,100.0,,,steps,results/safety/gaussian-robustness/runs/robotics-none-seed-42-sigma-0p10.json,cf1c3b31a14a241290296a98d2bc6195ed8629beed0f8ab211bb06116d4755f4
robotics,gaussian,sigma_0p1,none,42,intervention_rate,0.0,,,fraction,results/safety/gaussian-robustness/runs/robotics-none-seed-42-sigma-0p10.json,cf1c3b31a14a241290296a98d2bc6195ed8629beed0f8ab211bb06116d4755f4
robotics,gaussian,sigma_0p1,none,42,mean_correction_l2,0.0,,,normalized_action,results/safety/gaussian-robustness/runs/robotics-none-seed-42-sigma-0p10.json,cf1c3b31a14a241290296a98d2bc6195ed8629beed0f8ab211bb06116d4755f4
robotics,gaussian,sigma_0p1,none,42,reward,0.6983282805298976,0.602262889181277,0.09606539134862058,reward,results/safety/gaussian-robustness/runs/robotics-none-seed-42-sigma-0p10.json,cf1c3b31a14a241290296a98d2bc6195ed8629beed0f8ab211bb06116d4755f4
robotics,gaussian,sigma_0p1,none,42,success_rate,0.0,0.0,0.0,fraction,results/safety/gaussian-robustness/runs/robotics-none-seed-42-sigma-0p10.json,cf1c3b31a14a241290296a98d2bc6195ed8629beed0f8ab211bb06116d4755f4
robotics,gaussian,sigma_0p1,none,42,violation_step_rate,0.075,0.0355,0.0395,fraction,results/safety/gaussian-robustness/runs/robotics-none-seed-42-sigma-0p10.json,cf1c3b31a14a241290296a98d2bc6195ed8629beed0f8ab211bb06116d4755f4
robotics,gaussian,sigma_0p1,none,123,constraint_violation_rate,0.0075,0.0085,-0.0010000000000000009,fraction,results/safety/gaussian-robustness/runs/robotics-none-seed-123-sigma-0p10.json,3abfba5c7d6a25250cf92bae7961176813d030b187d1e4b859dc4c4b8fe38d0e
robotics,gaussian,sigma_0p1,none,123,critical_violation_rate,0.0065,0.0085,-0.002000000000000001,fraction,results/safety/gaussian-robustness/runs/robotics-none-seed-123-sigma-0p10.json,3abfba5c7d6a25250cf92bae7961176813d030b187d1e4b859dc4c4b8fe38d0e
robotics,gaussian,sigma_0p1,none,123,episode_length,100.0,,,steps,results/safety/gaussian-robustness/runs/robotics-none-seed-123-sigma-0p10.json,3abfba5c7d6a25250cf92bae7961176813d030b187d1e4b859dc4c4b8fe38d0e
robotics,gaussian,sigma_0p1,none,123,intervention_rate,0.0,,,fraction,results/safety/gaussian-robustness/runs/robotics-none-seed-123-sigma-0p10.json,3abfba5c7d6a25250cf92bae7961176813d030b187d1e4b859dc4c4b8fe38d0e
robotics,gaussian,sigma_0p1,none,123,mean_correction_l2,0.0,,,normalized_action,results/safety/gaussian-robustness/runs/robotics-none-seed-123-sigma-0p10.json,3abfba5c7d6a25250cf92bae7961176813d030b187d1e4b859dc4c4b8fe38d0e
robotics,gaussian,sigma_0p1,none,123,reward,0.6135756274410027,0.6594945290536206,-0.04591890161261791,reward,results/safety/gaussian-robustness/runs/robotics-none-seed-123-sigma-0p10.json,3abfba5c7d6a25250cf92bae7961176813d030b187d1e4b859dc4c4b8fe38d0e
robotics,gaussian,sigma_0p1,none,123,success_rate,0.0,0.0,0.0,fraction,results/safety/gaussian-robustness/runs/robotics-none-seed-123-sigma-0p10.json,3abfba5c7d6a25250cf92bae7961176813d030b187d1e4b859dc4c4b8fe38d0e
robotics,gaussian,sigma_0p1,none,123,violation_step_rate,0.0075,0.0085,-0.0010000000000000009,fraction,results/safety/gaussian-robustness/runs/robotics-none-seed-123-sigma-0p10.json,3abfba5c7d6a25250cf92bae7961176813d030b187d1e4b859dc4c4b8fe38d0e
robotics,gaussian,sigma_0p1,none,456,constraint_violation_rate,0.003,0.0,0.003,fraction,results/safety/gaussian-robustness/runs/robotics-none-seed-456-sigma-0p10.json,a5542855c650fc91f53ed4535b5086ed94b03d76200b0802b32dee1733250012
robotics,gaussian,sigma_0p1,none,456,critical_violation_rate,0.0,0.0,0.0,fraction,results/safety/gaussian-robustness/runs/robotics-none-seed-456-sigma-0p10.json,a5542855c650fc91f53ed4535b5086ed94b03d76200b0802b32dee1733250012
robotics,gaussian,sigma_0p1,none,456,episode_length,100.0,,,steps,results/safety/gaussian-robustness/runs/robotics-none-seed-456-sigma-0p10.json,a5542855c650fc91f53ed4535b5086ed94b03d76200b0802b32dee1733250012
robotics,gaussian,sigma_0p1,none,456,intervention_rate,0.0,,,fraction,results/safety/gaussian-robustness/runs/robotics-none-seed-456-sigma-0p10.json,a5542855c650fc91f53ed4535b5086ed94b03d76200b0802b32dee1733250012
robotics,gaussian,sigma_0p1,none,456,mean_correction_l2,0.0,,,normalized_action,results/safety/gaussian-robustness/runs/robotics-none-seed-456-sigma-0p10.json,a5542855c650fc91f53ed4535b5086ed94b03d76200b0802b32dee1733250012
robotics,gaussian,sigma_0p1,none,456,reward,0.5377108126747852,0.6367803966173643,-0.09906958394257914,reward,results/safety/gaussian-robustness/runs/robotics-none-seed-456-sigma-0p10.json,a5542855c650fc91f53ed4535b5086ed94b03d76200b0802b32dee1733250012
robotics,gaussian,sigma_0p1,none,456,success_rate,0.0,0.0,0.0,fraction,results/safety/gaussian-robustness/runs/robotics-none-seed-456-sigma-0p10.json,a5542855c650fc91f53ed4535b5086ed94b03d76200b0802b32dee1733250012
robotics,gaussian,sigma_0p1,none,456,violation_step_rate,0.0025,0.0,0.0025,fraction,results/safety/gaussian-robustness/runs/robotics-none-seed-456-sigma-0p10.json,a5542855c650fc91f53ed4535b5086ed94b03d76200b0802b32dee1733250012
robotics,structured_action,delta_x_minus_0p10,clipping,42,critical_violation_rate,0.0,,,fraction,results/safety/action-robustness/runs/robotics-delta-x-minus-0p10-clipping-seed-42.json,d871ad40f5683b52fbeaea3492b39e2fdd3705e5669bdfff978d129fc03cbc32
robotics,structured_action,delta_x_minus_0p10,clipping,42,executed_constraint_violation_rate,0.0,,,fraction,results/safety/action-robustness/runs/robotics-delta-x-minus-0p10-clipping-seed-42.json,d871ad40f5683b52fbeaea3492b39e2fdd3705e5669bdfff978d129fc03cbc32
robotics,structured_action,delta_x_minus_0p10,clipping,42,executed_violation_step_rate,0.0,0.0,0.0,fraction,results/safety/action-robustness/runs/robotics-delta-x-minus-0p10-clipping-seed-42.json,d871ad40f5683b52fbeaea3492b39e2fdd3705e5669bdfff978d129fc03cbc32
robotics,structured_action,delta_x_minus_0p10,clipping,42,intervention_rate,0.0945,,,fraction,results/safety/action-robustness/runs/robotics-delta-x-minus-0p10-clipping-seed-42.json,d871ad40f5683b52fbeaea3492b39e2fdd3705e5669bdfff978d129fc03cbc32
robotics,structured_action,delta_x_minus_0p10,clipping,42,mean_action_perturbation_l2,0.10000000149011612,,,normalized_action,results/safety/action-robustness/runs/robotics-delta-x-minus-0p10-clipping-seed-42.json,d871ad40f5683b52fbeaea3492b39e2fdd3705e5669bdfff978d129fc03cbc32
robotics,structured_action,delta_x_minus_0p10,clipping,42,mean_safety_correction_l2,0.013939563229680062,,,normalized_action,results/safety/action-robustness/runs/robotics-delta-x-minus-0p10-clipping-seed-42.json,d871ad40f5683b52fbeaea3492b39e2fdd3705e5669bdfff978d129fc03cbc32
robotics,structured_action,delta_x_minus_0p10,clipping,42,p95_safety_correction_l2,0.07755402475595474,,,normalized_action,results/safety/action-robustness/runs/robotics-delta-x-minus-0p10-clipping-seed-42.json,d871ad40f5683b52fbeaea3492b39e2fdd3705e5669bdfff978d129fc03cbc32
robotics,structured_action,delta_x_minus_0p10,clipping,42,perturbed_violation_step_rate,0.0945,,,fraction,results/safety/action-robustness/runs/robotics-delta-x-minus-0p10-clipping-seed-42.json,d871ad40f5683b52fbeaea3492b39e2fdd3705e5669bdfff978d129fc03cbc32
robotics,structured_action,delta_x_minus_0p10,clipping,42,recovery_rate,1.0,,,fraction,results/safety/action-robustness/runs/robotics-delta-x-minus-0p10-clipping-seed-42.json,d871ad40f5683b52fbeaea3492b39e2fdd3705e5669bdfff978d129fc03cbc32
robotics,structured_action,delta_x_minus_0p10,clipping,42,reward,0.6313411908377158,0.694924909776604,-0.06358371893888826,reward,results/safety/action-robustness/runs/robotics-delta-x-minus-0p10-clipping-seed-42.json,d871ad40f5683b52fbeaea3492b39e2fdd3705e5669bdfff978d129fc03cbc32
robotics,structured_action,delta_x_minus_0p10,clipping,42,success_rate,0.0,0.0,0.0,fraction,results/safety/action-robustness/runs/robotics-delta-x-minus-0p10-clipping-seed-42.json,d871ad40f5683b52fbeaea3492b39e2fdd3705e5669bdfff978d129fc03cbc32
robotics,structured_action,delta_x_minus_0p10,clipping,123,critical_violation_rate,0.0,,,fraction,results/safety/action-robustness/runs/robotics-delta-x-minus-0p10-clipping-seed-123.json,f16a2aaacb5f7e6f55f6b10f830ab868e11e1ea3f5267563b5e157e7d3e5b7e8
robotics,structured_action,delta_x_minus_0p10,clipping,123,executed_constraint_violation_rate,0.0,,,fraction,results/safety/action-robustness/runs/robotics-delta-x-minus-0p10-clipping-seed-123.json,f16a2aaacb5f7e6f55f6b10f830ab868e11e1ea3f5267563b5e157e7d3e5b7e8
robotics,structured_action,delta_x_minus_0p10,clipping,123,executed_violation_step_rate,0.0,0.0,0.0,fraction,results/safety/action-robustness/runs/robotics-delta-x-minus-0p10-clipping-seed-123.json,f16a2aaacb5f7e6f55f6b10f830ab868e11e1ea3f5267563b5e157e7d3e5b7e8
robotics,structured_action,delta_x_minus_0p10,clipping,123,intervention_rate,0.011,,,fraction,results/safety/action-robustness/runs/robotics-delta-x-minus-0p10-clipping-seed-123.json,f16a2aaacb5f7e6f55f6b10f830ab868e11e1ea3f5267563b5e157e7d3e5b7e8
robotics,structured_action,delta_x_minus_0p10,clipping,123,mean_action_perturbation_l2,0.10000000149011612,,,normalized_action,results/safety/action-robustness/runs/robotics-delta-x-minus-0p10-clipping-seed-123.json,f16a2aaacb5f7e6f55f6b10f830ab868e11e1ea3f5267563b5e157e7d3e5b7e8
robotics,structured_action,delta_x_minus_0p10,clipping,123,mean_safety_correction_l2,0.004463987290859222,,,normalized_action,results/safety/action-robustness/runs/robotics-delta-x-minus-0p10-clipping-seed-123.json,f16a2aaacb5f7e6f55f6b10f830ab868e11e1ea3f5267563b5e157e7d3e5b7e8
robotics,structured_action,delta_x_minus_0p10,clipping,123,p95_safety_correction_l2,0.0,,,normalized_action,results/safety/action-robustness/runs/robotics-delta-x-minus-0p10-clipping-seed-123.json,f16a2aaacb5f7e6f55f6b10f830ab868e11e1ea3f5267563b5e157e7d3e5b7e8
robotics,structured_action,delta_x_minus_0p10,clipping,123,perturbed_violation_step_rate,0.0085,,,fraction,results/safety/action-robustness/runs/robotics-delta-x-minus-0p10-clipping-seed-123.json,f16a2aaacb5f7e6f55f6b10f830ab868e11e1ea3f5267563b5e157e7d3e5b7e8
robotics,structured_action,delta_x_minus_0p10,clipping,123,recovery_rate,1.0,,,fraction,results/safety/action-robustness/runs/robotics-delta-x-minus-0p10-clipping-seed-123.json,f16a2aaacb5f7e6f55f6b10f830ab868e11e1ea3f5267563b5e157e7d3e5b7e8
robotics,structured_action,delta_x_minus_0p10,clipping,123,reward,0.694277072763809,0.7019945290536206,-0.007717456289811575,reward,results/safety/action-robustness/runs/robotics-delta-x-minus-0p10-clipping-seed-123.json,f16a2aaacb5f7e6f55f6b10f830ab868e11e1ea3f5267563b5e157e7d3e5b7e8
robotics,structured_action,delta_x_minus_0p10,clipping,123,success_rate,0.0,0.0,0.0,fraction,results/safety/action-robustness/runs/robotics-delta-x-minus-0p10-clipping-seed-123.json,f16a2aaacb5f7e6f55f6b10f830ab868e11e1ea3f5267563b5e157e7d3e5b7e8
robotics,structured_action,delta_x_minus_0p10,clipping,456,critical_violation_rate,0.0,,,fraction,results/safety/action-robustness/runs/robotics-delta-x-minus-0p10-clipping-seed-456.json,46d966dea8cbc0979c8773eae87c2f1975c5c2dbf796ade23f23b9eb6b6862ed
robotics,structured_action,delta_x_minus_0p10,clipping,456,executed_constraint_violation_rate,0.0,,,fraction,results/safety/action-robustness/runs/robotics-delta-x-minus-0p10-clipping-seed-456.json,46d966dea8cbc0979c8773eae87c2f1975c5c2dbf796ade23f23b9eb6b6862ed
robotics,structured_action,delta_x_minus_0p10,clipping,456,executed_violation_step_rate,0.0,0.0,0.0,fraction,results/safety/action-robustness/runs/robotics-delta-x-minus-0p10-clipping-seed-456.json,46d966dea8cbc0979c8773eae87c2f1975c5c2dbf796ade23f23b9eb6b6862ed
robotics,structured_action,delta_x_minus_0p10,clipping,456,intervention_rate,0.0,,,fraction,results/safety/action-robustness/runs/robotics-delta-x-minus-0p10-clipping-seed-456.json,46d966dea8cbc0979c8773eae87c2f1975c5c2dbf796ade23f23b9eb6b6862ed
robotics,structured_action,delta_x_minus_0p10,clipping,456,mean_action_perturbation_l2,0.10000000149011612,,,normalized_action,results/safety/action-robustness/runs/robotics-delta-x-minus-0p10-clipping-seed-456.json,46d966dea8cbc0979c8773eae87c2f1975c5c2dbf796ade23f23b9eb6b6862ed
robotics,structured_action,delta_x_minus_0p10,clipping,456,mean_safety_correction_l2,0.0,,,normalized_action,results/safety/action-robustness/runs/robotics-delta-x-minus-0p10-clipping-seed-456.json,46d966dea8cbc0979c8773eae87c2f1975c5c2dbf796ade23f23b9eb6b6862ed
robotics,structured_action,delta_x_minus_0p10,clipping,456,p95_safety_correction_l2,0.0,,,normalized_action,results/safety/action-robustness/runs/robotics-delta-x-minus-0p10-clipping-seed-456.json,46d966dea8cbc0979c8773eae87c2f1975c5c2dbf796ade23f23b9eb6b6862ed
robotics,structured_action,delta_x_minus_0p10,clipping,456,perturbed_violation_step_rate,0.0,,,fraction,results/safety/action-robustness/runs/robotics-delta-x-minus-0p10-clipping-seed-456.json,46d966dea8cbc0979c8773eae87c2f1975c5c2dbf796ade23f23b9eb6b6862ed
robotics,structured_action,delta_x_minus_0p10,clipping,456,reward,0.6642721216045248,0.6367803966173643,0.02749172498716046,reward,results/safety/action-robustness/runs/robotics-delta-x-minus-0p10-clipping-seed-456.json,46d966dea8cbc0979c8773eae87c2f1975c5c2dbf796ade23f23b9eb6b6862ed
robotics,structured_action,delta_x_minus_0p10,clipping,456,success_rate,0.0,0.0,0.0,fraction,results/safety/action-robustness/runs/robotics-delta-x-minus-0p10-clipping-seed-456.json,46d966dea8cbc0979c8773eae87c2f1975c5c2dbf796ade23f23b9eb6b6862ed
robotics,structured_action,delta_x_minus_0p10,lyapunov,42,critical_violation_rate,0.0,,,fraction,results/safety/action-robustness/runs/robotics-delta-x-minus-0p10-lyapunov-seed-42.json,b7df9fbb85a2644e34007e8056fcbbcb24e4d70feee6f2c31d97c447c26cfa21
robotics,structured_action,delta_x_minus_0p10,lyapunov,42,executed_constraint_violation_rate,0.0,,,fraction,results/safety/action-robustness/runs/robotics-delta-x-minus-0p10-lyapunov-seed-42.json,b7df9fbb85a2644e34007e8056fcbbcb24e4d70feee6f2c31d97c447c26cfa21
robotics,structured_action,delta_x_minus_0p10,lyapunov,42,executed_violation_step_rate,0.0,0.0,0.0,fraction,results/safety/action-robustness/runs/robotics-delta-x-minus-0p10-lyapunov-seed-42.json,b7df9fbb85a2644e34007e8056fcbbcb24e4d70feee6f2c31d97c447c26cfa21
robotics,structured_action,delta_x_minus_0p10,lyapunov,42,intervention_rate,0.094,,,fraction,results/safety/action-robustness/runs/robotics-delta-x-minus-0p10-lyapunov-seed-42.json,b7df9fbb85a2644e34007e8056fcbbcb24e4d70feee6f2c31d97c447c26cfa21
robotics,structured_action,delta_x_minus_0p10,lyapunov,42,mean_action_perturbation_l2,0.10000000149011612,,,normalized_action,results/safety/action-robustness/runs/robotics-delta-x-minus-0p10-lyapunov-seed-42.json,b7df9fbb85a2644e34007e8056fcbbcb24e4d70feee6f2c31d97c447c26cfa21
robotics,structured_action,delta_x_minus_0p10,lyapunov,42,mean_safety_correction_l2,0.01414490994438529,,,normalized_action,results/safety/action-robustness/runs/robotics-delta-x-minus-0p10-lyapunov-seed-42.json,b7df9fbb85a2644e34007e8056fcbbcb24e4d70feee6f2c31d97c447c26cfa21
robotics,structured_action,delta_x_minus_0p10,lyapunov,42,p95_safety_correction_l2,0.09392175823450089,,,normalized_action,results/safety/action-robustness/runs/robotics-delta-x-minus-0p10-lyapunov-seed-42.json,b7df9fbb85a2644e34007e8056fcbbcb24e4d70feee6f2c31d97c447c26cfa21
robotics,structured_action,delta_x_minus_0p10,lyapunov,42,perturbed_violation_step_rate,0.094,,,fraction,results/safety/action-robustness/runs/robotics-delta-x-minus-0p10-lyapunov-seed-42.json,b7df9fbb85a2644e34007e8056fcbbcb24e4d70feee6f2c31d97c447c26cfa21
robotics,structured_action,delta_x_minus_0p10,lyapunov,42,recovery_rate,1.0,,,fraction,results/safety/action-robustness/runs/robotics-delta-x-minus-0p10-lyapunov-seed-42.json,b7df9fbb85a2644e34007e8056fcbbcb24e4d70feee6f2c31d97c447c26cfa21
robotics,structured_action,delta_x_minus_0p10,lyapunov,42,reward,0.6316913768283038,0.6949329704464354,-0.06324159361813164,reward,results/safety/action-robustness/runs/robotics-delta-x-minus-0p10-lyapunov-seed-42.json,b7df9fbb85a2644e34007e8056fcbbcb24e4d70feee6f2c31d97c447c26cfa21
robotics,structured_action,delta_x_minus_0p10,lyapunov,42,success_rate,0.0,0.0,0.0,fraction,results/safety/action-robustness/runs/robotics-delta-x-minus-0p10-lyapunov-seed-42.json,b7df9fbb85a2644e34007e8056fcbbcb24e4d70feee6f2c31d97c447c26cfa21
robotics,structured_action,delta_x_minus_0p10,lyapunov,123,critical_violation_rate,0.0,,,fraction,results/safety/action-robustness/runs/robotics-delta-x-minus-0p10-lyapunov-seed-123.json,14368ac19ddedb4084da3b89aa1d4a8084e2498b09f6c065986ff7c7f78551e3
robotics,structured_action,delta_x_minus_0p10,lyapunov,123,executed_constraint_violation_rate,0.0,,,fraction,results/safety/action-robustness/runs/robotics-delta-x-minus-0p10-lyapunov-seed-123.json,14368ac19ddedb4084da3b89aa1d4a8084e2498b09f6c065986ff7c7f78551e3
robotics,structured_action,delta_x_minus_0p10,lyapunov,123,executed_violation_step_rate,0.0,0.0,0.0,fraction,results/safety/action-robustness/runs/robotics-delta-x-minus-0p10-lyapunov-seed-123.json,14368ac19ddedb4084da3b89aa1d4a8084e2498b09f6c065986ff7c7f78551e3
robotics,structured_action,delta_x_minus_0p10,lyapunov,123,intervention_rate,0.011,,,fraction,results/safety/action-robustness/runs/robotics-delta-x-minus-0p10-lyapunov-seed-123.json,14368ac19ddedb4084da3b89aa1d4a8084e2498b09f6c065986ff7c7f78551e3
robotics,structured_action,delta_x_minus_0p10,lyapunov,123,mean_action_perturbation_l2,0.10000000149011612,,,normalized_action,results/safety/action-robustness/runs/robotics-delta-x-minus-0p10-lyapunov-seed-123.json,14368ac19ddedb4084da3b89aa1d4a8084e2498b09f6c065986ff7c7f78551e3
robotics,structured_action,delta_x_minus_0p10,lyapunov,123,mean_safety_correction_l2,0.004463987290859222,,,normalized_action,results/safety/action-robustness/runs/robotics-delta-x-minus-0p10-lyapunov-seed-123.json,14368ac19ddedb4084da3b89aa1d4a8084e2498b09f6c065986ff7c7f78551e3
robotics,structured_action,delta_x_minus_0p10,lyapunov,123,p95_safety_correction_l2,0.0,,,normalized_action,results/safety/action-robustness/runs/robotics-delta-x-minus-0p10-lyapunov-seed-123.json,14368ac19ddedb4084da3b89aa1d4a8084e2498b09f6c065986ff7c7f78551e3
robotics,structured_action,delta_x_minus_0p10,lyapunov,123,perturbed_violation_step_rate,0.0085,,,fraction,results/safety/action-robustness/runs/robotics-delta-x-minus-0p10-lyapunov-seed-123.json,14368ac19ddedb4084da3b89aa1d4a8084e2498b09f6c065986ff7c7f78551e3
robotics,structured_action,delta_x_minus_0p10,lyapunov,123,recovery_rate,1.0,,,fraction,results/safety/action-robustness/runs/robotics-delta-x-minus-0p10-lyapunov-seed-123.json,14368ac19ddedb4084da3b89aa1d4a8084e2498b09f6c065986ff7c7f78551e3
robotics,structured_action,delta_x_minus_0p10,lyapunov,123,reward,0.694277072763809,0.7019945290536206,-0.007717456289811575,reward,results/safety/action-robustness/runs/robotics-delta-x-minus-0p10-lyapunov-seed-123.json,14368ac19ddedb4084da3b89aa1d4a8084e2498b09f6c065986ff7c7f78551e3
robotics,structured_action,delta_x_minus_0p10,lyapunov,123,success_rate,0.0,0.0,0.0,fraction,results/safety/action-robustness/runs/robotics-delta-x-minus-0p10-lyapunov-seed-123.json,14368ac19ddedb4084da3b89aa1d4a8084e2498b09f6c065986ff7c7f78551e3
robotics,structured_action,delta_x_minus_0p10,lyapunov,456,critical_violation_rate,0.0,,,fraction,results/safety/action-robustness/runs/robotics-delta-x-minus-0p10-lyapunov-seed-456.json,4221e0ee4fb3087f754b4b13d39419e0f7321b40584cb89fe9dd5997daa9e068
robotics,structured_action,delta_x_minus_0p10,lyapunov,456,executed_constraint_violation_rate,0.0,,,fraction,results/safety/action-robustness/runs/robotics-delta-x-minus-0p10-lyapunov-seed-456.json,4221e0ee4fb3087f754b4b13d39419e0f7321b40584cb89fe9dd5997daa9e068
robotics,structured_action,delta_x_minus_0p10,lyapunov,456,executed_violation_step_rate,0.0,0.0,0.0,fraction,results/safety/action-robustness/runs/robotics-delta-x-minus-0p10-lyapunov-seed-456.json,4221e0ee4fb3087f754b4b13d39419e0f7321b40584cb89fe9dd5997daa9e068
robotics,structured_action,delta_x_minus_0p10,lyapunov,456,intervention_rate,0.0,,,fraction,results/safety/action-robustness/runs/robotics-delta-x-minus-0p10-lyapunov-seed-456.json,4221e0ee4fb3087f754b4b13d39419e0f7321b40584cb89fe9dd5997daa9e068
robotics,structured_action,delta_x_minus_0p10,lyapunov,456,mean_action_perturbation_l2,0.10000000149011612,,,normalized_action,results/safety/action-robustness/runs/robotics-delta-x-minus-0p10-lyapunov-seed-456.json,4221e0ee4fb3087f754b4b13d39419e0f7321b40584cb89fe9dd5997daa9e068
robotics,structured_action,delta_x_minus_0p10,lyapunov,456,mean_safety_correction_l2,0.0,,,normalized_action,results/safety/action-robustness/runs/robotics-delta-x-minus-0p10-lyapunov-seed-456.json,4221e0ee4fb3087f754b4b13d39419e0f7321b40584cb89fe9dd5997daa9e068
robotics,structured_action,delta_x_minus_0p10,lyapunov,456,p95_safety_correction_l2,0.0,,,normalized_action,results/safety/action-robustness/runs/robotics-delta-x-minus-0p10-lyapunov-seed-456.json,4221e0ee4fb3087f754b4b13d39419e0f7321b40584cb89fe9dd5997daa9e068
