domain,method,perturbation_family,perturbation_name,principal_seed,perturbed_violation_step_rate,executed_violation_step_rate,executed_constraint_violation_rate,critical_violation_step_rate,mean_reward,success_rate,intervention_rate,mean_safety_correction_l2,p95_safety_correction_l2,recovery_rate,within_filter_violation_reduction,executed_violation_delta_from_clean,reward_delta_from_clean,success_delta_from_clean,selected_lower_than_perturbed_rate,strict_lyapunov_decrease_rate,lyapunov_nonincrease_rate,environment_interface_adjustment_rate,proposed_to_perturbed_gripper_semantic_change_rate,perturbed_to_executed_gripper_semantic_change_rate,unsafe_perturbed_steps,recovered_unsafe_steps,unresolved_unsafe_steps,steps_object_grasped,interventions_while_grasped,perturbed_unsafe_steps_while_grasped
robotics,none,gripper,gripper_minus_0p25,123,0.0,0.0,0.0,0.0,0.7019945290536206,0.0,0.0,0.0,0.0,,,-0.0085,0.04249999999999998,0.0,0.0,0.0,0.0,0.0,0.0085,0.0,0,0,0,0,0,0
robotics,none,gripper,gripper_minus_0p25,42,0.017,0.017,0.0335,0.0,0.6947628891812772,0.0,0.0,0.0,0.0,0.0,0.0,-0.018499999999999996,0.09250000000000014,0.0,0.0,0.0,0.0,0.0,0.0185,0.0,34,0,34,0,0,0
robotics,none,gripper,gripper_minus_0p25,456,0.0,0.0,0.0,0.0,0.6367803966173643,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0,0,0,0,0,0
robotics,clipping,gripper,gripper_minus_0p50,123,0.0,0.0,0.0,0.0,0.7019945290536206,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085,0.0,0,0,0,0,0,0
robotics,clipping,gripper,gripper_minus_0p50,42,0.017,0.0,0.0,0.0,0.694924909776604,0.0,0.017,3.6571040749549866e-05,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0215,0.0,34,34,0,0,0,0
robotics,clipping,gripper,gripper_minus_0p50,456,0.0,0.0,0.0,0.0,0.6367803966173643,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6095,0.0,0,0,0,0,0,0
robotics,lyapunov,gripper,gripper_minus_0p50,123,0.0,0.0,0.0,0.0,0.7019945290536206,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0085,0.0,0,0,0,0,0,0
robotics,lyapunov,gripper,gripper_minus_0p50,42,0.017,0.0,0.0,0.0,0.6949329704464354,0.0,0.017,3.87343168258667e-05,0.0,1.0,1.0,0.0,0.0,0.0,0.017,0.0,1.0,0.0,0.0215,0.0,34,34,0,0,0,0
robotics,lyapunov,gripper,gripper_minus_0p50,456,0.0,0.0,0.0,0.0,0.6367803966173643,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6095,0.0,0,0,0,0,0,0
robotics,none,gripper,gripper_minus_0p50,123,0.0,0.0,0.0,0.0,0.7019945290536206,0.0,0.0,0.0,0.0,,,-0.0085,0.04249999999999998,0.0,0.0,0.0,0.0,0.0,0.0085,0.0,0,0,0,0,0,0
robotics,none,gripper,gripper_minus_0p50,42,0.017,0.017,0.0335,0.0,0.6947628891812772,0.0,0.0,0.0,0.0,0.0,0.0,-0.018499999999999996,0.09250000000000014,0.0,0.0,0.0,0.0,0.0,0.0215,0.0,34,0,34,0,0,0
robotics,none,gripper,gripper_minus_0p50,456,0.0,0.0,0.0,0.0,0.6367803966173643,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6095,0.0,0,0,0,0,0,0
robotics,clipping,gripper,gripper_plus_0p25,123,0.2625,0.0,0.0,0.0,1.2228599707600334,0.0,0.2625,0.1269731433019042,0.6092023849487305,1.0,1.0,0.0,0.5208654417064128,0.0,0.0,0.0,0.0,0.0,0.433,0.191,525,525,0,783,143,143
robotics,clipping,gripper,gripper_plus_0p25,42,0.374,0.0,0.0,0.0,1.2640963752412269,0.0,0.374,0.17807102523744106,0.7151477336883545,1.0,1.0,0.0,0.5691714654646228,0.0,0.0,0.0,0.0,0.0,0.5825,0.2425,748,748,0,970,263,263
robotics,clipping,gripper,gripper_plus_0p25,456,0.034,0.0,0.0,0.0,0.7420394946944601,0.0,0.034,0.007955461725592613,0.0,1.0,1.0,0.0,0.10525909807709577,0.0,0.0,0.0,0.0,0.0,0.0245,0.005,68,68,0,89,58,58
robotics,lyapunov,gripper,gripper_plus_0p25,123,0.2625,0.0,0.0,0.0,1.2270258234767357,0.0,0.2625,0.12729844749718905,0.6092023849487305,1.0,1.0,0.0,0.5250312944231151,0.0,0.0715,0.0,1.0,0.0,0.433,0.191,525,525,0,783,143,143
robotics,lyapunov,gripper,gripper_plus_0p25,42,0.374,0.0,0.0,0.0,1.2665793149932363,0.0,0.374,0.1782332385778427,0.7151477336883545,1.0,1.0,0.0,0.5716463445468009,0.0,0.1315,0.0,1.0,0.0,0.5825,0.2425,748,748,0,970,263,263
robotics,lyapunov,gripper,gripper_plus_0p25,456,0.034,0.0,0.0,0.0,0.742111650394388,0.0,0.034,0.007962542712688446,0.0,1.0,1.0,0.0,0.10533125377702368,0.0,0.029,0.0,1.0,0.0,0.0245,0.005,68,68,0,89,58,58
robotics,none,gripper,gripper_plus_0p25,123,0.26,0.26,0.4595,0.114,0.23124457023629666,0.0,0.0,0.0,0.0,0.0,0.0,0.2515,-0.428249958817324,0.0,0.0,0.0,0.0,0.0,0.4315,0.0,520,0,520,793,0,138
robotics,none,gripper,gripper_plus_0p25,42,0.375,0.375,0.732,0.1855,0.016094465881973184,0.0,0.0,0.0,0.0,0.0,0.0,0.3395,-0.5861684232993039,0.0,0.0,0.0,0.0,0.0,0.582,0.0,750,0,750,983,0,265
robotics,none,gripper,gripper_plus_0p25,456,0.034,0.034,0.1195,0.0285,0.7099699391098648,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.07318954249250054,0.0,0.0,0.0,0.0,0.0,0.024,0.0,68,0,68,90,0,58
robotics,clipping,gripper,gripper_plus_0p50,123,0.387,0.0,0.0,0.0,1.5604254427720228,0.0,0.387,0.23679642228409647,0.8592023849487305,1.0,1.0,0.0,0.8584309137184022,0.0,0.0,0.0,0.0,0.0,0.9765,0.277,774,774,0,1428,220,220
robotics,clipping,gripper,gripper_plus_0p50,42,0.466,0.0,0.0,0.0,1.514168201548714,0.0,0.466,0.28099776689708234,0.9651477336883545,1.0,1.0,0.0,0.8192432917721099,0.0,0.0,0.0,0.0,0.0,0.9495,0.3,932,932,0,1376,332,332
robotics,clipping,gripper,gripper_plus_0p50,456,0.323,0.0,0.0,0.0,0.8194737213939711,0.0,0.323,0.1679259389489889,0.6660177707672119,1.0,1.0,0.0,0.18269332477660682,0.0,0.0,0.0,0.0,0.0,0.3505,0.258,646,646,0,262,130,130
robotics,lyapunov,gripper,gripper_plus_0p50,123,0.387,0.0,0.0,0.0,1.5656655250911835,0.0,0.387,0.23719776023179293,0.8592023849487305,1.0,1.0,0.0,0.8636709960375629,0.0,0.11,0.0,1.0,0.0,0.9765,0.277,774,774,0,1428,220,220
robotics,lyapunov,gripper,gripper_plus_0p50,42,0.466,0.0,0.0,0.0,1.5167611003725974,0.0,0.466,0.281196475058794,0.9651477336883545,1.0,1.0,0.0,0.8218281299261619,0.0,0.166,0.0,1.0,0.0,0.9495,0.3,932,932,0,1376,332,332
robotics,lyapunov,gripper,gripper_plus_0p50,456,0.3225,0.0,0.0,0.0,0.8197842567733968,0.0,0.3225,0.1679451795220375,0.6660177707672119,1.0,1.0,0.0,0.18300386015603254,0.0,0.0645,0.0,1.0,0.0,0.3505,0.258,645,645,0,262,129,129
robotics,none,gripper,gripper_plus_0p50,123,0.3835,0.3835,0.6925,0.1855,0.11902248493843857,0.0,0.0,0.0,0.0,0.0,0.0,0.375,-0.540472044115182,0.0,0.0,0.0,0.0,0.0085,0.9745,0.0,767,0,767,1446,0,213
robotics,none,gripper,gripper_plus_0p50,42,0.466,0.466,0.9165,0.2315,-0.03110550642581962,0.0,0.0,0.0,0.0,0.0,0.0,0.43050000000000005,-0.6333683956070967,0.0,0.0,0.0,0.0,0.0185,0.95,0.0,932,0,932,1394,0,332
robotics,none,gripper,gripper_plus_0p50,456,0.321,0.321,0.507,0.0945,-0.48647271322175667,0.0,0.0,0.0,0.0,0.0,0.0,0.321,-1.123253109839121,0.0,0.0,0.0,0.0,0.0,0.352,0.0,642,0,642,265,0,126
