domain,perturbation_family,perturbation_name,method,principal_seed,violation_step_rate,clean_violation_step_rate,violation_delta_from_clean,critical_violation_step_rate,constraint_violation_rate,reward,clean_reward,reward_delta_from_clean,success_rate,clean_success_rate,success_delta_from_clean,intervention_rate,mean_action_correction_l2,max_action_correction_l2,strict_lyapunov_decrease_rate,lyapunov_nonincrease_rate,selected_lower_than_proposed_rate,emergency_fallback_rate,steps_object_grasped,interventions_while_grasped,source
robotics,robot_position,robot_y_minus_0p05,lyapunov,42,0.0,0.0,0.0,0.0,0.0,0.7421035740288591,0.6949329704464354,0.04717060358242364,0.0,0.0,0.0,0.0355,0.009709867089986801,0.5663735866546631,0.0,1.0,0.017,0.0,0,0,results\safety\structured-state-robustness\runs\robotics-robot-y-minus-0p05-lyapunov-seed-42.json
robotics,robot_position,robot_y_minus_0p05,lyapunov,456,0.0,0.0,0.0,0.0,0.0,0.6308595157358675,0.6367803966173643,-0.005920880881496782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,results\safety\structured-state-robustness\runs\robotics-robot-y-minus-0p05-lyapunov-seed-456.json
robotics,robot_position,robot_y_minus_0p05,none,123,0.0085,0.0085,0.0,0.0085,0.0085,0.6453560217427656,0.6594945290536206,-0.014138507310854975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,results\safety\structured-state-robustness\runs\robotics-robot-y-minus-0p05-none-seed-123.json
robotics,robot_position,robot_y_minus_0p05,none,42,0.036,0.0355,0.0005000000000000004,0.0185,0.053,0.6494534598768538,0.602262889181277,0.04719057069557675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,results\safety\structured-state-robustness\runs\robotics-robot-y-minus-0p05-none-seed-42.json
robotics,robot_position,robot_y_minus_0p05,none,456,0.0,0.0,0.0,0.0,0.0,0.6308595157358675,0.6367803966173643,-0.005920880881496782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,results\safety\structured-state-robustness\runs\robotics-robot-y-minus-0p05-none-seed-456.json
robotics,robot_position,robot_y_plus_0p05,clipping,123,0.0,0.0,0.0,0.0,0.0,0.6735543929560401,0.7019945290536206,-0.02844013609758045,0.0,0.0,0.0,0.008,0.0041653324365615845,0.5332508087158203,0.0,0.0,0.0,0.0,0,0,results\safety\structured-state-robustness\runs\robotics-robot-y-plus-0p05-clipping-seed-123.json
robotics,robot_position,robot_y_plus_0p05,clipping,42,0.0,0.0,0.0,0.0,0.0,0.6208638156352443,0.694924909776604,-0.07406109414135975,0.0,0.0,0.0,0.035,0.009437487497925752,0.5659023523330688,0.0,0.0,0.0,0.0,0,0,results\safety\structured-state-robustness\runs\robotics-robot-y-plus-0p05-clipping-seed-42.json
robotics,robot_position,robot_y_plus_0p05,clipping,456,0.0,0.0,0.0,0.0,0.0,0.6224593464909011,0.6367803966173643,-0.01432105012646323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,results\safety\structured-state-robustness\runs\robotics-robot-y-plus-0p05-clipping-seed-456.json
robotics,robot_position,robot_y_plus_0p05,lyapunov,123,0.0,0.0,0.0,0.0,0.0,0.6735543929560401,0.7019945290536206,-0.02844013609758045,0.0,0.0,0.0,0.008,0.0041653324365615845,0.5332508087158203,0.0,1.0,0.0,0.0,0,0,results\safety\structured-state-robustness\runs\robotics-robot-y-plus-0p05-lyapunov-seed-123.json
robotics,robot_position,robot_y_plus_0p05,lyapunov,42,0.0,0.0,0.0,0.0,0.0,0.6208810544252954,0.6949329704464354,-0.07405191602114003,0.0,0.0,0.0,0.035,0.00944213330745697,0.5659023523330688,0.0,1.0,0.017,0.0,0,0,results\safety\structured-state-robustness\runs\robotics-robot-y-plus-0p05-lyapunov-seed-42.json
robotics,robot_position,robot_y_plus_0p05,lyapunov,456,0.0,0.0,0.0,0.0,0.0,0.6224593464909011,0.6367803966173643,-0.01432105012646323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,results\safety\structured-state-robustness\runs\robotics-robot-y-plus-0p05-lyapunov-seed-456.json
robotics,robot_position,robot_y_plus_0p05,none,123,0.008,0.0085,-0.0005000000000000004,0.008,0.008,0.6335543929560401,0.6594945290536206,-0.025940136097580502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,results\safety\structured-state-robustness\runs\robotics-robot-y-plus-0p05-none-seed-123.json
robotics,robot_position,robot_y_plus_0p05,none,42,0.035,0.0355,-0.0004999999999999935,0.018,0.0515,0.5307024480011843,0.602262889181277,-0.07156044118009275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,results\safety\structured-state-robustness\runs\robotics-robot-y-plus-0p05-none-seed-42.json
robotics,robot_position,robot_y_plus_0p05,none,456,0.0,0.0,0.0,0.0,0.0,0.6224593464909011,0.6367803966173643,-0.01432105012646323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,results\safety\structured-state-robustness\runs\robotics-robot-y-plus-0p05-none-seed-456.json
robotics,target_position,target_x_minus_0p05,clipping,123,0.0,0.0,0.0,0.0,0.0,0.7019842300103364,0.7019945290536206,-1.0299043284200948e-05,0.0,0.0,0.0,0.009,0.004711173295974732,0.5371718406677246,0.0,0.0,0.0,0.0,0,0,results\safety\structured-state-robustness\runs\robotics-target-x-minus-0p05-clipping-seed-123.json
robotics,target_position,target_x_minus_0p05,clipping,42,0.0,0.0,0.0,0.0,0.0,0.6969287729162871,0.694924909776604,0.0020038631396830375,0.0,0.0,0.0,0.041,0.009868903517723076,0.566826343536377,0.0,0.0,0.0,0.0,0,0,results\safety\structured-state-robustness\runs\robotics-target-x-minus-0p05-clipping-seed-42.json
robotics,target_position,target_x_minus_0p05,clipping,456,0.0,0.0,0.0,0.0,0.0,0.6345694317782957,0.6367803966173643,-0.0022109648390685743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,results\safety\structured-state-robustness\runs\robotics-target-x-minus-0p05-clipping-seed-456.json
robotics,target_position,target_x_minus_0p05,lyapunov,123,0.0,0.0,0.0,0.0,0.0,0.7019842300103364,0.7019945290536206,-1.0299043284200948e-05,0.0,0.0,0.0,0.009,0.004711173295974732,0.5371718406677246,0.0,1.0,0.0,0.0,0,0,results\safety\structured-state-robustness\runs\robotics-target-x-minus-0p05-lyapunov-seed-123.json
robotics,target_position,target_x_minus_0p05,lyapunov,42,0.0,0.0,0.0,0.0,0.0,0.6969481750041762,0.6949329704464354,0.002015204557740735,0.0,0.0,0.0,0.041,0.00987543660402298,0.566826343536377,0.0,1.0,0.0225,0.0,0,0,results\safety\structured-state-robustness\runs\robotics-target-x-minus-0p05-lyapunov-seed-42.json
robotics,target_position,target_x_minus_0p05,lyapunov,456,0.0,0.0,0.0,0.0,0.0,0.6345694317782957,0.6367803966173643,-0.0022109648390685743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,results\safety\structured-state-robustness\runs\robotics-target-x-minus-0p05-lyapunov-seed-456.json
robotics,target_position,target_x_minus_0p05,none,123,0.009,0.0085,0.0004999999999999987,0.009,0.009,0.6569842300103363,0.6594945290536206,-0.0025102990432842587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,results\safety\structured-state-robustness\runs\robotics-target-x-minus-0p05-none-seed-123.json
robotics,target_position,target_x_minus_0p05,none,42,0.041,0.0355,0.005500000000000005,0.0185,0.063,0.6037279827030467,0.602262889181277,0.0014650935217697114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,results\safety\structured-state-robustness\runs\robotics-target-x-minus-0p05-none-seed-42.json
robotics,target_position,target_x_minus_0p05,none,456,0.0,0.0,0.0,0.0,0.0,0.6345694317782957,0.6367803966173643,-0.0022109648390685743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,results\safety\structured-state-robustness\runs\robotics-target-x-minus-0p05-none-seed-456.json
robotics,target_position,target_x_plus_0p05,clipping,123,0.0,0.0,0.0,0.0,0.0,0.7019679857839263,0.7019945290536206,-2.654326969431242e-05,0.0,0.0,0.0,0.0075,0.0038965511918067934,0.5301618576049805,0.0,0.0,0.0,0.0,0,0,results\safety\structured-state-robustness\runs\robotics-target-x-plus-0p05-clipping-seed-123.json
robotics,target_position,target_x_plus_0p05,clipping,42,0.0,0.0,0.0,0.0,0.0,0.6929752059656438,0.694924909776604,-0.0019497038109602682,0.0,0.0,0.0,0.018,0.009409503877162934,0.5656511783599854,0.0,0.0,0.0,0.0,0,0,results\safety\structured-state-robustness\runs\robotics-target-x-plus-0p05-clipping-seed-42.json
robotics,target_position,target_x_plus_0p05,clipping,456,0.0,0.0,0.0,0.0,0.0,0.6389015679071375,0.6367803966173643,0.0021211712897731827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,results\safety\structured-state-robustness\runs\robotics-target-x-plus-0p05-clipping-seed-456.json
robotics,target_position,target_x_plus_0p05,lyapunov,123,0.0,0.0,0.0,0.0,0.0,0.7019679857839263,0.7019945290536206,-2.654326969431242e-05,0.0,0.0,0.0,0.0075,0.0038965511918067934,0.5301618576049805,0.0,1.0,0.0,0.0,0,0,results\safety\structured-state-robustness\runs\robotics-target-x-plus-0p05-lyapunov-seed-123.json
robotics,target_position,target_x_plus_0p05,lyapunov,42,0.0,0.0,0.0,0.0,0.0,0.6929752059656438,0.6949329704464354,-0.001957764480791657,0.0,0.0,0.0,0.018,0.009409503877162934,0.5656511783599854,0.0,1.0,0.0,0.0,0,0,results\safety\structured-state-robustness\runs\robotics-target-x-plus-0p05-lyapunov-seed-42.json
robotics,target_position,target_x_plus_0p05,lyapunov,456,0.0,0.0,0.0,0.0,0.0,0.6389015679071375,0.6367803966173643,0.0021211712897731827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,results\safety\structured-state-robustness\runs\robotics-target-x-plus-0p05-lyapunov-seed-456.json
robotics,target_position,target_x_plus_0p05,none,123,0.0075,0.0085,-0.0010000000000000009,0.0075,0.0075,0.6644679857839262,0.6594945290536206,0.004973456730305581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,results\safety\structured-state-robustness\runs\robotics-target-x-plus-0p05-none-seed-123.json
robotics,target_position,target_x_plus_0p05,none,42,0.018,0.0355,-0.017499999999999998,0.018,0.018,0.6029752059656437,0.602262889181277,0.0007123167843666733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,results\safety\structured-state-robustness\runs\robotics-target-x-plus-0p05-none-seed-42.json
robotics,target_position,target_x_plus_0p05,none,456,0.0,0.0,0.0,0.0,0.0,0.6389015679071375,0.6367803966173643,0.0021211712897731827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,results\safety\structured-state-robustness\runs\robotics-target-x-plus-0p05-none-seed-456.json
robotics,target_position,target_y_minus_0p05,clipping,123,0.0,0.0,0.0,0.0,0.0,0.6955611594799902,0.7019945290536206,-0.0064333695736303875,0.0,0.0,0.0,0.009,0.0047220087647438045,0.5382400751113892,0.0,0.0,0.0,0.0,0,0,results\safety\structured-state-robustness\runs\robotics-target-y-minus-0p05-clipping-seed-123.json
robotics,target_position,target_y_minus_0p05,clipping,42,0.0,0.0,0.0,0.0,0.0,0.6883779837229452,0.694924909776604,-0.006546926053658808,0.0,0.0,0.0,0.018,0.00939442253112793,0.5654127597808838,0.0,0.0,0.0,0.0,0,0,results\safety\structured-state-robustness\runs\robotics-target-y-minus-0p05-clipping-seed-42.json
robotics,target_position,target_y_minus_0p05,clipping,456,0.0,0.0,0.0,0.0,0.0,0.6342278852862551,0.6367803966173643,-0.0025525113311092307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,results\safety\structured-state-robustness\runs\robotics-target-y-minus-0p05-clipping-seed-456.json
robotics,target_position,target_y_minus_0p05,lyapunov,123,0.0,0.0,0.0,0.0,0.0,0.6955611594799902,0.7019945290536206,-0.0064333695736303875,0.0,0.0,0.0,0.009,0.0047220087647438045,0.5382400751113892,0.0,1.0,0.0,0.0,0,0,results\safety\structured-state-robustness\runs\robotics-target-y-minus-0p05-lyapunov-seed-123.json
robotics,target_position,target_y_minus_0p05,lyapunov,42,0.0,0.0,0.0,0.0,0.0,0.6883779837229452,0.6949329704464354,-0.006554986723490197,0.0,0.0,0.0,0.018,0.00939442253112793,0.5654127597808838,0.0,1.0,0.0,0.0,0,0,results\safety\structured-state-robustness\runs\robotics-target-y-minus-0p05-lyapunov-seed-42.json
robotics,target_position,target_y_minus_0p05,lyapunov,456,0.0,0.0,0.0,0.0,0.0,0.6342278852862551,0.6367803966173643,-0.0025525113311092307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,results\safety\structured-state-robustness\runs\robotics-target-y-minus-0p05-lyapunov-seed-456.json
robotics,target_position,target_y_minus_0p05,none,123,0.009,0.0085,0.0004999999999999987,0.009,0.009,0.6505611594799903,0.6594945290536206,-0.008933369573630334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,results\safety\structured-state-robustness\runs\robotics-target-y-minus-0p05-none-seed-123.json
robotics,target_position,target_y_minus_0p05,none,42,0.018,0.0355,-0.017499999999999998,0.018,0.018,0.5983779837229453,0.602262889181277,-0.0038849054583317555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,results\safety\structured-state-robustness\runs\robotics-target-y-minus-0p05-none-seed-42.json
robotics,target_position,target_y_minus_0p05,none,456,0.0,0.0,0.0,0.0,0.0,0.6342278852862551,0.6367803966173643,-0.0025525113311092307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,results\safety\structured-state-robustness\runs\robotics-target-y-minus-0p05-none-seed-456.json
robotics,target_position,target_y_plus_0p05,clipping,123,0.0,0.0,0.0,0.0,0.0,0.7067346557883404,0.7019945290536206,0.004740126734719796,0.0,0.0,0.0,0.0075,0.003887496531009674,0.5290405750274658,0.0,0.0,0.0,0.0,0,0,results\safety\structured-state-robustness\runs\robotics-target-y-plus-0p05-clipping-seed-123.json
robotics,target_position,target_y_plus_0p05,clipping,42,0.0,0.0,0.0,0.0,0.0,0.7008359660591811,0.694924909776604,0.005911056282577043,0.0,0.0,0.0,0.0395,0.009802529081702227,0.5670936107635498,0.0,0.0,0.0,0.0,0,0,results\safety\structured-state-robustness\runs\robotics-target-y-plus-0p05-clipping-seed-42.json
robotics,target_position,target_y_plus_0p05,clipping,456,0.0,0.0,0.0,0.0,0.0,0.6393275772861875,0.6367803966173643,0.0025471806688232013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,results\safety\structured-state-robustness\runs\robotics-target-y-plus-0p05-clipping-seed-456.json
robotics,target_position,target_y_plus_0p05,lyapunov,123,0.0,0.0,0.0,0.0,0.0,0.7067346557883404,0.7019945290536206,0.004740126734719796,0.0,0.0,0.0,0.0075,0.003887496531009674,0.5290405750274658,0.0,1.0,0.0,0.0,0,0,results\safety\structured-state-robustness\runs\robotics-target-y-plus-0p05-lyapunov-seed-123.json
robotics,target_position,target_y_plus_0p05,lyapunov,42,0.0,0.0,0.0,0.0,0.0,0.7008683809143849,0.6949329704464354,0.005935410467949431,0.0,0.0,0.0,0.0395,0.009812900602817535,0.5670936107635498,0.0,1.0,0.021,0.0,0,0,results\safety\structured-state-robustness\runs\robotics-target-y-plus-0p05-lyapunov-seed-42.json
robotics,target_position,target_y_plus_0p05,lyapunov,456,0.0,0.0,0.0,0.0,0.0,0.6393275772861875,0.6367803966173643,0.0025471806688232013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,results\safety\structured-state-robustness\runs\robotics-target-y-plus-0p05-lyapunov-seed-456.json
robotics,target_position,target_y_plus_0p05,none,123,0.0075,0.0085,-0.0010000000000000009,0.0075,0.0075,0.6692346557883404,0.6594945290536206,0.0097401267347198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,results\safety\structured-state-robustness\runs\robotics-target-y-plus-0p05-none-seed-123.json
robotics,target_position,target_y_plus_0p05,none,42,0.0395,0.0355,0.0040000000000000036,0.0185,0.06,0.6078912287543344,0.602262889181277,0.005628339573057417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,results\safety\structured-state-robustness\runs\robotics-target-y-plus-0p05-none-seed-42.json
robotics,target_position,target_y_plus_0p05,none,456,0.0,0.0,0.0,0.0,0.0,0.6393275772861875,0.6367803966173643,0.0025471806688232013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,results\safety\structured-state-robustness\runs\robotics-target-y-plus-0p05-none-seed-456.json
